case_id,process_name,activity,timestamp,resource,outcome,service_name,process_id,service_id,lifecycle,application_status,duration_hours,variant
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-22T22:33:36Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.57,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-25T02:37:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,52.06,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-25T12:35:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,9.97,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-28T01:19:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,60.74,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-28T10:37:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,70.03,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-28T11:56:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,1.32,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-29T01:43:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,13.78,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-30T19:17:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,41.57,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-30T22:04:48Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,2.79,V2_DocumentSupplement
P2-C0050,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-30T22:28:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.39,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-18T09:44:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.74,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-18T17:48:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.07,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-18T20:42:36Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.9,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-20T12:11:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,39.48,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-21T00:22:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,12.19,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-22T23:37:12Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,47.24,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-24T20:25:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,92.04,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-25T02:08:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,5.72,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-25T12:57:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,10.82,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-26T16:28:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,27.52,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-26T19:46:48Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,3.3,V2_DocumentSupplement
P2-C0051,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-26T20:28:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.69,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-11T15:51:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.85,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-12T01:12:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.36,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-12T03:58:12Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.76,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-15T18:06:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,86.14,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-16T03:37:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,9.51,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-17T21:35:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,41.97,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-18T07:33:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,51.94,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-18T09:38:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.08,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-19T00:51:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,15.22,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-20T00:25:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,23.57,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-20T04:30:36Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,4.08,V2_DocumentSupplement
P2-C0052,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-20T04:45:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.25,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-11T10:42:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.7,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-12T01:00:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,14.3,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-12T02:16:48Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,1.28,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-14T09:30:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,55.23,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-14T21:07:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,11.61,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-17T01:18:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,52.18,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-17T13:37:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,64.5,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-17T15:55:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.31,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-18T11:40:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,19.74,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-19T19:15:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,31.58,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-19T23:59:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,4.74,V2_DocumentSupplement
P2-C0053,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-20T00:39:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.67,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-13T11:49:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.82,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-13T20:15:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.44,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-13T23:13:12Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.96,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-16T23:02:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,71.82,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-17T11:43:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,12.68,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-19T00:39:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,36.94,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-19T05:42:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,41.98,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-19T11:04:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,5.37,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-19T21:48:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,10.74,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-21T11:19:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,37.52,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-21T15:14:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,3.91,V2_DocumentSupplement
P2-C0054,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-21T15:49:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.59,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-14T14:09:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.15,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-15T12:49:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,22.67,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-15T16:50:24Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,4.02,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-19T19:13:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,98.38,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-20T04:39:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,9.43,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-22T09:46:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,53.12,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-22T18:06:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,61.46,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-22T23:18:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,5.19,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-23T11:12:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,11.91,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-24T12:28:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,25.27,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-24T17:51:00Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,5.37,V2_DocumentSupplement
P2-C0055,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-24T18:06:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.25,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-17T12:09:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.15,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-18T06:51:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,18.71,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-18T08:38:24Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,1.78,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-21T16:39:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,80.02,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-22T10:22:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,17.71,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-25T11:58:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,73.61,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-25T20:42:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,82.34,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-25T23:42:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.99,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-26T07:44:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,8.04,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-27T09:04:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,25.33,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-27T12:59:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,3.92,V2_DocumentSupplement
P2-C0056,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-27T13:15:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.27,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-30T09:37:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.63,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-30T14:16:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.65,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-30T18:34:12Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,4.29,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-08-02T09:19:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,62.76,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-08-02T18:31:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,9.19,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-08-04T16:33:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,46.03,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-08-06T02:22:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,79.85,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-08-06T04:24:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.04,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-08-06T23:19:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,18.92,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-08-08T08:35:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,33.26,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-08-08T12:32:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,3.95,V2_DocumentSupplement
P2-C0057,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-08T13:18:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.77,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-14T13:34:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.57,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-14T21:56:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.37,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-15T02:03:36Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,4.12,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-18T16:03:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,85.99,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-18T23:30:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,7.45,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-20T05:46:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,30.28,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-20T17:03:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,41.55,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-20T19:36:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.55,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-21T04:38:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,9.04,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-22T02:18:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,21.67,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-22T08:06:36Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,5.8,V2_DocumentSupplement
P2-C0058,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-22T08:31:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.41,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-21T17:28:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.48,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-22T05:11:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.71,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-22T07:14:24Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.05,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-24T15:39:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,56.41,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-24T23:40:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,8.02,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-26T15:01:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,39.35,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-27T16:25:12Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,64.75,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-27T18:24:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,1.98,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-28T11:25:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,17.02,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-29T13:47:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,26.37,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-29T20:23:24Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,6.6,V2_DocumentSupplement
P2-C0059,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-29T20:40:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.29,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-17T09:50:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.84,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-18T03:23:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,17.55,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-18T05:03:00Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,1.66,V2_DocumentSupplement
P2-C0060,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-20T18:57:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,61.91,V2_DocumentSupplement
